source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	dorothea_level	curation_effort
P05412	P18440	JUN	NAT1	True	True	False	True	True	False	DoRothEA;CollecTRI;HTRIdb;DoRothEA-A_CollecTRI2;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRED_DoRothEA;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;RegNetwork_DoRothEA	HTRIdb:12946272;CollecTRI2:12946272;DoRothEA:12946272;CollecTRI:12946272	A	4
P05412	P01040	JUN	CSTA	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA	DoRothEA:9651321;CollecTRI2:11451947;CollecTRI2:9651321;CollecTRI2:24796531;HTRIdb:9651321;CollecTRI:9651321;TRRUST:9651321	A	7
P05412	P01583	JUN	IL1A	True	True	False	True	True	False	CytReg_CollecTRI2;TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;NTNUcuration_CollecTRI2;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;CytReg_CollecTRI	CollecTRI2:8027056;HTRIdb:8688489;CollecTRI:19299558;CollecTRI2:22264792;CollecTRI2:8939459;CollecTRI2:25548221;CollecTRI2:21346229;CollecTRI2:24613204;CollecTRI2:19299558;CollecTRI2:12160224;CollecTRI2:23846687;CollecTRI2:10998154;CollecTRI2:8383677;DoRothEA:8688489;CollecTRI2:37551997;CollecTRI2:8688489;CollecTRI2:29866021;CollecTRI2:22634325;CollecTRI2:8884985;CollecTRI2:10571731;CollecTRI2:14679213;TRRUST:8688489;CollecTRI2:27480446;CollecTRI:8688489;CollecTRI2:10432220	A	25
P05412	P39900	JUN	MMP12	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;NTNUcuration_CollecTRI2;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRED_DoRothEA;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;RegNetwork_DoRothEA	CollecTRI:15702969;CollecTRI2:16359550;CollecTRI2:30510777;CollecTRI2:11444842;CollecTRI2:18823978;CollecTRI2:33958583;CollecTRI2:10807873;CollecTRI:12622720;CollecTRI2:10825169;CollecTRI2:15781250;TRRUST:11444842;CollecTRI2:12622720;CollecTRI:11444842;CollecTRI2:15702969;HTRIdb:12622720;CollecTRI2:20051654;CollecTRI2:22652451;CollecTRI:22652451;CollecTRI:10807873;CollecTRI2:29523595;CollecTRI2:25503990	A	21
P05412	P04629	JUN	NTRK1	True	True	True	True	False	True	DoRothEA;CollecTRI;HTRIdb;DoRothEA-A_CollecTRI2;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRED_DoRothEA;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;RegNetwork_DoRothEA	HTRIdb:15870692;DoRothEA:15870692;CollecTRI2:15870692;CollecTRI:15870692	A	4
P05412	Q07869	JUN	PPARA	True	True	True	False	False	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRED_DoRothEA;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;RegNetwork_DoRothEA	CollecTRI:10542237;HTRIdb:18625220;TRRUST:10542237;CollecTRI2:10542237;CollecTRI2:26574507;CollecTRI:18625220;CollecTRI2:18625220	A	7
Q07869	P05412	PPARA	JUN	True	False	True	True	False	True	CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:17575397;CollecTRI2:15838301;CollecTRI:10542237;CollecTRI:18754816;CollecTRI:17360982;CollecTRI2:17261635;CollecTRI2:17360982;CollecTRI:15838301;CollecTRI2:10542237;CollecTRI2:18754816		10
P05412	P54855	JUN	UGT2B15	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;JASPAR_DoRothEA;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;IntAct_DoRothEA	CollecTRI:19487245;HTRIdb:19487245;CollecTRI2:38136265;CollecTRI2:19487245;TRRUST:19487245	A	5
P17275	P35354	JUNB	PTGS2	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI;ARACNe-GTEx_DoRothEA;HTRIdb_DoRothEA	HTRIdb:9620167;CollecTRI:9620167;CollecTRI2:9620167;TRRUST:9620167;DoRothEA:9620167	A	5
P17275	Q9UDY4	JUNB	DNAJB4	True	True	False	True	True	False	DoRothEA;CollecTRI;HTRIdb;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2;HTRIdb_DoRothEA	HTRIdb:17510411;CollecTRI:17510411;CollecTRI2:17510411;DoRothEA:17510411	D	4
P17535	P29965	JUND	CD40LG	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA	HTRIdb:11160303;DoRothEA:11160303;CollecTRI:11160303;TRRUST:11160303;CollecTRI2:11160303	A	5
P17535	P10909	JUND	CLU	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;ENCODE-proximal;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA	HTRIdb:10406964;DoRothEA:10406964;TRRUST:10406964;CollecTRI2:10406964;CollecTRI:10406964	A	5
P17535	P01040	JUND	CSTA	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA	DoRothEA:9651321;CollecTRI2:9651321;HTRIdb:9651321;CollecTRI:9651321;TRRUST:9651321	A	5
P17535	P48507	JUND	GCLM	True	True	False	True	True	False	DoRothEA;CollecTRI;HTRIdb;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;HTRIdb_DoRothEA	DoRothEA:10441483;CollecTRI:10441483;HTRIdb:10441483;CollecTRI2:10441483	D	4
P17535	P39900	JUND	MMP12	True	True	False	True	True	False	DoRothEA;CollecTRI;HTRIdb;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;HTRIdb_DoRothEA	CollecTRI:12622720;CollecTRI2:12622720;HTRIdb:12622720;DoRothEA:12622720	D	4
P17535	P16083	JUND	NQO2	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA	CollecTRI:16545679;HTRIdb:16545679;CollecTRI2:16545679;TRRUST:16545679;DoRothEA:16545679	A	5
P17535	Q9UDY4	JUND	DNAJB4	True	True	False	True	True	False	DoRothEA;CollecTRI;HTRIdb;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2;HTRIdb_DoRothEA	CollecTRI:17510411;HTRIdb:17510411;CollecTRI2:17510411;DoRothEA:17510411;CollecTRI2:18794131	D	5
P84022	P16435	SMAD3	POR	True	True	False	True	True	False	TRRUST_CollecTRI;DoRothEA;CollecTRI;HTRIdb;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;HOCOMOCO_DoRothEA;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA	CollecTRI2:21393444;DoRothEA:21393444;CollecTRI:21393444;HTRIdb:21393444;TRRUST:21393444	A	5
